Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio
1741809089,3.96562743902439,1.035095975609756,0.1881992682926829,3.555,0,1691.30005,0,10,0.1344280487804878,248,168,8,21.4,0,0,0,0,0,6.300998708295264
1741809090,3.911856219512195,1.035095975609756,0.1881992682926829,3.564,0,1694.95996,0,10,0.1344280487804878,248,168,8,20.6,0,0,0,0,0,6.285058843863425
1741809091,3.911856219512195,1.035095975609756,0.1881992682926829,3.536,0,1698.75,0,9.875,0.1327476981707317,248,168,7.875,20.4,0,0,0,0,0,6.235845620258777
1741809092,3.8715278048780486,1.0485387804878048,0.1881992682926829,3.527,0,1702.42004,0,10.125,0.13610839939024388,248,168,7.875,20,0,0,0,0,0,6.25178622463561
1741809093,3.844642195121951,1.0485387804878048,0.1881992682926829,3.499,0,1706.18005,0,10.125,0.13610839939024388,248,168,7.875,20.4,0,0,0,0,0,6.301814922697736
1741809094,3.844642195121951,1.0485387804878048,0.1881992682926829,3.518,0,1709.96997,0,10.125,0.13610839939024388,244,168,7.875,20.4,0,0,0,0,0,6.267758649506937
1741809095,3.844642195121951,1.0485387804878048,0.20164207317073168,3.527,0,1713.59998,0,10.125,0.13610839939024388,244,168,7.875,20.2,0,0,0,0,0,6.25178622463561
1741809096,3.844642195121951,1.0485387804878048,0.17475646341463413,3.518,0,1717.19995,0,10.125,0.13610839939024388,244,168,7.875,20.2,0,0,0,0,0,6.267758649506937
1741809103,1.9492067073170731,1.035095975609756,0.013442804878048779,1.456,0,1717.19995,0,4.625,0.062172972560975606,736,144,10.5,20.8,0,0,0,0,0,17.307597211004335
1741809104,1.774450243902439,1.035095975609756,0.013442804878048779,1.157,0,1717.98999,0,4.625,0.062172972560975606,938,144,10.5,20.6,0,0,0,0,0,21.780617324925323
1741809105,1.774450243902439,1.035095975609756,0,0.84,0,1718.5,0,4.625,0.062172972560975606,938,144,10.5,20.6,0,0,0,0,0,30.000000000000004
1741809106,0.7796826829268292,1.035095975609756,0,0.784,0,1718.68005,0,4.625,0.062172972560975606,1140,144,10.5,20.4,0,0,0,0,0,32.14252915786574
1741809107,0.7662398780487805,1.035095975609756,0,0.765,0,1719.01001,0,4.625,0.062172972560975606,1416,144,10.5,20.2,0,0,0,0,0,32.94117647058824
1741809108,0.7662398780487805,1.035095975609756,0,0.662,0,1719.31006,0,4.625,0.062172972560975606,1416,144,10.5,20,0,0,0,0,0,38.066925280063806
1741809109,0.7662398780487805,1.035095975609756,0,0.551,0,1719.51001,0,4.625,0.062172972560975606,1416,144,10.5,19.8,0,0,0,0,0,45.735691262305075
1741809110,0.7662398780487805,1.035095975609756,0,0,0,1719.51001,0,4.625,0.062172972560975606,1416,144,10.5,19.6,0,0,0,0,0,0
1741809111,0.7662398780487805,1.035095975609756,0,0,0,1719.60999,0,4.625,0.062172972560975606,1416,144,10.5,19.6,0,0,0,0,0,0
1741809112,0.7662398780487805,1.035095975609756,0,0,0,1719.92004,0,4.625,0.062172972560975606,1416,144,10.5,19.6,0,0,0,0,0,0
1741809113,0,0,0,0,0,1720,0,0,0,0,0,0,19.6,0,0,0,0,0,0
1741809114,0,0,0,0,0,1720,0,0,0,0,0,0,19.4,0,0,0,0,0,0
1741809115,0,0,0,0,0,1720.26001,0,0,0,0,0,0,19.4,0,0,0,0,0,0
1741809116,0,0,0,0,0,1720.72998,0,0,0,0,0,0,19.4,0,0,0,0,0,0
1741809117,0,0,0,0,0,1720.96997,0,0,0,0,0,0,19.4,0,0,0,0,0,0
1741809118,0,0,0,0,0,1721.30005,0,0,0,0,0,0,19.4,0,0,0,0,0,0
1741809119,0,0,0,0,0,1721.78003,0,0,0,0,0,0,19.2,0,0,0,0,0,0
1741809120,0.5377121951219512,0.2688560975609756,0,0.439,0,1722.68005,0,0,0,0,64,0,19.2,0,0,0,0,0,0
1741809121,0.5377121951219512,0.2688560975609756,0,0.439,0,1723.05005,0,0,0,1678,64,0,19.2,0,0,0,0,0,0
1741809122,0,0.2688560975609756,0,0,0,1723.26001,0,0,0,0,64,0,19.2,0,0,0,0,0,0
1741809123,0,0,0,0,0,1723.39001,0,0,0,0,0,0,19.2,0,0,0,0,0,0
1741809124,0,0,0,0,0,1723.39001,0,0,0,0,0,0,19.2,0,0,0,0,0,0
1741809125,0,0,0,0,0,1723.63,0,0,0,0,0,0,19.2,0,0,0,0,0,0
1741809126,0,0,0,0,0,1724.06006,0,0,0,0,0,0,19.2,0,0,0,0,0,0
1741809127,0,0,0,0,0,1724.31995,0,0,0,0,0,0,19.2,0,0,0,0,0,0
1741809128,0,0,0,0,0,1724.54004,0,0,0,0,0,0,19.2,0,0,0,0,0,0
1741809129,0,0,0,0,0,1724.95996,0,0,0,0,0,0,19.2,0,0,0,0,0,0
1741809130,0,0,0,0,0,1725.31995,0,0,0,0,0,0,19.2,0,0,0,0,0,0
1741809131,0,0,0,0,0,1725.66003,0,0,0,0,0,0,20.8,0,0,0,0,0,0
1741809132,0,0,0,0,0,1725.96997,0,0,0,0,0,0,20.6,0,0,0,0,0,0
1741809133,0,0,0,0,0,1726.32996,0,0,0,0,0,0,20.4,0,0,0,0,0,0
1741809134,0,0,0,0,0,1726.60999,0,0,0,0,0,0,20.6,0,0,0,0,0,0
1741809135,0,0,0,0,0,1726.66003,0,0,0,0,0,0,20.8,0,0,0,0,0,0
1741809136,0,0,0,0,0,1727.25,0,0,0,0,0,0,21.2,0,0,0,0,0,0
1741809137,0,0,0,0,0,1727.41003,0,0,0,0,0,0,21.2,0,0,0,0,0,0
1741809138,0,0,0,0,0,1727.73999,0,0,0,0,0,0,21,0,0,0,0,0,0
1741809139,0,0,0,0,0,1728.06995,0,0,0,0,0,0,21.2,0,0,0,0,0,0
1741809140,0,0,0,0,0,1728.31006,0,0,0,0,0,0,21.2,0,0,0,0,0,0
1741809141,0,0,0,0,0,1728.56995,0,0,0,0,0,0,21.2,0,0,0,0,0,0
1741809142,0,0,0,0,0,1728.56995,0,0,0,0,0,0,19.4,0,0,0,0,0,0
1741809143,0,0,0,0,0,1728.72998,0,0,0,0,0,0,19.2,0,0,0,0,0,0
1741809144,0,0,0,0,0,1729.18994,0,0,0,0,0,0,19,0,0,0,0,0,0
1741809145,0,0,0,0,0,1729.22998,0,0,0,0,0,0,19,0,0,0,0,0,0
1741809146,0,0,0,0,0,1729.22998,0,0,0,0,0,0,18.8,0,0,0,0,0,0
1741809147,0,0,0,0,0,1729.23999,0,0,0,0,0,0,19,0,0,0,0,0,0
1741809148,0,0,0,0,0,1729.26001,0,0,0,0,0,0,19,0,0,0,0,0,0
1741809149,0,0,0,0,0,1729.47998,0,0,0,0,0,0,18.6,0,0,0,0,0,0
1741809150,0,0,0,0,0,1729.91003,0,0,0,0,0,0,18.8,0,0,0,0,0,0
1741809151,0,0,0,0,0,1730.10999,0,0,0,0,0,0,18.8,0,0,0,0,0,0
1741809152,0,0,0,0,0,1730.19995,0,0,0,0,0,0,19,0,0,0,0,0,0
1741809153,0,0,0,0,0,1730.33997,0,0,0,0,0,0,19.2,0,0,0,0,0,0
1741809154,0,0,0,0,0,1730.40002,0,0,0,0,0,0,19.4,0,0,0,0,0,0
1741809155,0,0,0,0,0,1730.44995,0,0,0,0,0,0,19.6,0,0,0,0,0,0
1741809156,0,0,0,0,0,1730.44995,0,0,0,0,0,0,19.8,0,0,0,0,0,0
1741809157,0,0,0,0,0,1730.48999,0,0,0,0,0,0,20,0,0,0,0,0,0
1741809158,0,0,0,0,0,1730.54004,0,0,0,0,0,0,20,0,0,0,0,0,0
1741809159,0,0,0,0,0,1730.77002,0,0,0,0,0,0,20,0,0,0,0,0,0
1741809160,0,0,0,0,0,1730.96997,0,0,0,0,0,0,19.8,0,0,0,0,0,0
1741809161,0,0,0,0,0,1730.96997,0,0,0,0,0,0,19.6,0,0,0,0,0,0
1741809162,0,0,0,0,0,1731.08997,0,0,0,0,0,0,19.4,0,0,0,0,0,0
1741809163,0,0,0,0,0,1731.20996,0,0,0,0,0,0,19.2,0,0,0,0,0,0
1741809164,0,0,0,0,0,1731.28003,0,0,0,0,0,0,19,0,0,0,0,0,0
1741809165,0,0,0,0,0,1731.41003,0,0,0,0,0,0,18.8,0,0,0,0,0,0
1741809166,0,0,0,0,0,1731.54004,0,0,0,0,0,0,18.6,0,0,0,0,0,0
1741809167,0,0,0,0,0,1731.77002,0,0,0,0,0,0,18.6,0,0,0,0,0,0
1741809168,0,0,0,0,0,1731.89001,0,0,0,0,0,0,18.6,0,0,0,0,0,0
1741809169,0,0,0,0,0,1731.89001,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809170,0,0,0,0,0,1731.89001,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809171,0,0,0,0,0,1732.15002,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809172,0,0,0,0,0,1732.43005,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809173,0,0,0,0,0,1732.47998,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809174,0,0,0,0,0,1732.77002,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809175,0,0,0,0,0,1732.82996,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809176,0,0,0,0,0,1732.94995,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809177,0,0,0,0,0,1732.96997,0,0,0,0,0,0,18,0,0,0,0,0,0
1741809178,0,0,0,0,0,1732.96997,0,0,0,0,0,0,18,0,0,0,0,0,0
1741809179,0,0,0,0,0,1733.32996,0,0,0,0,0,0,18,0,0,0,0,0,0
1741809180,0,0,0,0,0,1733.59998,0,0,0,0,0,0,18,0,0,0,0,0,0
1741809181,0,0,0,0,0,1733.79004,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809182,0,0,0,0,0,1733.89001,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809183,0,0,0,0,0,1734.07996,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809184,0,0,0,0,0,1734.16003,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809185,0,0,0,0,0,1734.16003,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809186,0,0,0,0,0,1734.16003,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809187,0,0,0,0,0,1734.30005,0,0,0,0,0,0,18,0,0,0,0,0,0
1741809188,0,0,0,0,0,1734.39001,0,0,0,0,0,0,18,0,0,0,0,0,0
1741809189,0,0,0,0,0,1734.55005,0,0,0,0,0,0,18,0,0,0,0,0,0
1741809190,0,0,0,0,0,1734.82996,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809191,0,0,0,0,0,1735.18005,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809192,0.44361256097560975,0.2554132926829268,0,0.308,0,1736.16003,0,0,0,0,54,0,17.6,0,0,0,0,0,0
1741809193,0.4301697560975609,0.2554132926829268,0,0.308,0,1736.66003,0,0,0,1702,54,0,17.6,0,0,0,0,0,0
1741809194,0.44361256097560975,0.2554132926829268,0,0.327,0,1736.78003,0,0,0,1698,54,0,17.8,0,0,0,0,0,0
1741809195,0.4570553658536585,0.2554132926829268,0,0,0,1737.07996,0,0,0,1698,54,0,17.8,0,0,0,0,0,0
1741809196,0.4570553658536585,0.2554132926829268,0,0,0,1737.32996,0,0,0,1694,54,0,17.8,0,0,0,0,0,0
1741809197,0,0.2554132926829268,0,0,0,1737.41003,0,0,0,0,54,0,17.8,0,0,0,0,0,0
1741809198,0,0,0,0,0,1737.68005,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809199,0,0,0,0,0,1737.87,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809200,0,0,0,0,0,1738.06995,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809201,0,0,0,0,0,1738.38,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809202,0,0,0,0,0,1738.47998,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809203,0,0,0,0,0,1738.62,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809204,0,0,0,0,0,1738.62,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809205,0,0,0,0,0,1738.62,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809206,0,0,0,0,0,1738.71997,0,0,0,0,0,0,18,0,0,0,0,0,0
1741809207,0,0,0,0,0,1738.92004,0,0,0,0,0,0,18,0,0,0,0,0,0
1741809208,0,0,0,0,0,1738.92004,0,0,0,0,0,0,18,0,0,0,0,0,0
1741809209,0,0,0,0,0,1738.98999,0,0,0,0,0,0,18,0,0,0,0,0,0
1741809210,0,0,0,0,0,1739.03003,0,0,0,0,0,0,18,0,0,0,0,0,0
1741809211,0,0,0,0,0,1739.13,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809212,0,0,0,0,0,1739.37,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809213,0,0,0,0,0,1739.43005,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809214,0,0,0,0,0,1739.91003,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809215,0,0,0,0,0,1740.06995,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809216,0,0,0,0,0,1740.13,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809217,0,0,0,0,0,1740.31006,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809218,0,0,0,0,0,1740.39001,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809219,0,0,0,0,0,1740.39001,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809220,0,0,0,0,0,1740.39001,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809221,0,0,0,0,0,1740.39001,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809222,0,0,0,0,0,1740.41003,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809223,0,0,0,0,0,1740.41003,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809224,0,0,0,0,0,1740.45996,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809225,0,0,0,0,0,1740.48999,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809226,0,0,0,0,0,1740.5,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809227,0,0,0,0,0,1740.53003,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809228,0,0,0,0,0,1740.57996,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809229,0,0,0,0,0,1740.71997,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809230,0,0,0,0,0,1740.84998,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809231,0,0,0,0,0,1741.01001,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809232,0,0,0,0,0,1741.19995,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809233,0,0,0,0,0,1741.32996,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809234,0,0,0,0,0,1741.67004,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809235,0,0,0,0,0,1741.79004,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809236,0,0,0,0,0,1741.79004,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809237,0,0,0,0,0,1741.85999,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809238,0,0,0,0,0,1741.85999,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809239,0,0,0,0,0,1741.89001,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809240,0,0,0,0,0,1742.13,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809241,0,0,0,0,0,1742.17004,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809242,0,0,0,0,0,1742.35999,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809243,0,0,0,0,0,1742.56995,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809244,0,0,0,0,0,1742.75,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809245,0,0,0,0,0,1742.75,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809246,0,0,0,0,0,1742.83997,0,0,0,0,0,0,18.6,0,0,0,0,0,0
1741809247,0,0,0,0,0,1743.15002,0,0,0,0,0,0,18.6,0,0,0,0,0,0
1741809248,0,0,0,0,0,1743.33997,0,0,0,0,0,0,18.8,0,0,0,0,0,0
1741809249,0,0,0,0,0,1743.35999,0,0,0,0,0,0,18.8,0,0,0,0,0,0
1741809250,0,0,0,0,0,1743.35999,0,0,0,0,0,0,18.8,0,0,0,0,0,0
1741809251,0,0,0,0,0,1743.35999,0,0,0,0,0,0,18.8,0,0,0,0,0,0
1741809252,0,0,0,0,0,1743.38,0,0,0,0,0,0,18.6,0,0,0,0,0,0
1741809253,0,0,0,0,0,1743.41003,0,0,0,0,0,0,18.6,0,0,0,0,0,0
1741809254,0,0,0,0,0,1743.43994,0,0,0,0,0,0,18.6,0,0,0,0,0,0
1741809255,0,0,0,0,0,1743.46997,0,0,0,0,0,0,18.6,0,0,0,0,0,0
1741809256,0,0,0,0,0,1743.54004,0,0,0,0,0,0,18.6,0,0,0,0,0,0
1741809257,0,0,0,0,0,1743.65002,0,0,0,0,0,0,18.4,0,0,0,0,0,0
1741809258,0,0,0,0,0,1743.75,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809259,0,0,0,0,0,1743.80005,0,0,0,0,0,0,18.2,0,0,0,0,0,0
1741809260,0,0,0,0,0,1744.26001,0,0,0,0,0,0,17.6,0,0,0,0,0,0
1741809261,0,0,0,0,0,1744.45996,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809262,0,0,0,0,0,1744.57996,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809263,0,0,0,0,0,1744.59998,0,0,0,0,0,0,17.6,0,0,0,0,0,0
1741809264,0,0,0,0,0,1744.71997,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809265,0,0,0,0,0,1744.71997,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809266,0,0,0,0,0,1744.78003,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809267,0,0,0,0,0,1744.79004,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809268,0,0,0,0,0,1744.81995,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809269,0,0,0,0,0,1744.82996,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809270,0,0,0,0,0,1744.93005,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809271,0,0,0,0,0,1745.06995,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809272,0,0,0,0,0,1745.16003,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809273,0,0,0,0,0,1745.16003,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809274,0,0,0,0,0,1745.28003,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809275,0,0,0,0,0,1745.45996,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809276,0,0,0,0,0,1745.63,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809277,0,0,0,0,0,1745.77002,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809278,0,0,0,0,0,1745.82996,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809279,0,0,0,0,0,1745.90002,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809280,0,0,0,0,0,1746.08997,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809281,0,0,0,0,0,1746.08997,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809282,0,0,0,0,0,1746.12,0,0,0,0,0,0,17,0,0,0,0,0,0
1741809283,0,0,0,0,0,1746.31006,0,0,0,0,0,0,17,0,0,0,0,0,0
1741809284,0,0,0,0,0,1746.72998,0,0,0,0,0,0,17,0,0,0,0,0,0
1741809285,0,0,0,0,0,1747.01001,0,0,0,0,0,0,17,0,0,0,0,0,0
1741809286,0,0,0,0,0,1747.22998,0,0,0,0,0,0,16.8,0,0,0,0,0,0
1741809287,0,0,0,0,0,1747.38,0,0,0,0,0,0,16.8,0,0,0,0,0,0
1741809288,0,0,0,0,0,1747.44995,0,0,0,0,0,0,16.8,0,0,0,0,0,0
1741809289,0,0,0,0,0,1747.45996,0,0,0,0,0,0,16.8,0,0,0,0,0,0
1741809290,0,0,0,0,0,1747.48999,0,0,0,0,0,0,16.8,0,0,0,0,0,0
1741809291,0,0,0,0,0,1747.48999,0,0,0,0,0,0,17,0,0,0,0,0,0
1741809292,0,0,0,0,0,1747.48999,0,0,0,0,0,0,17,0,0,0,0,0,0
1741809293,0,0,0,0,0,1747.48999,0,0,0,0,0,0,17,0,0,0,0,0,0
1741809294,0,0,0,0,0,1747.58997,0,0,0,0,0,0,17,0,0,0,0,0,0
1741809295,0,0,0,0,0,1747.58997,0,0,0,0,0,0,17,0,0,0,0,0,0
1741809296,0,0,0,0,0,1747.58997,0,0,0,0,0,0,17,0,0,0,0,0,0
1741809297,0,0,0,0,0,1747.58997,0,0,0,0,0,0,17,0,0,0,0,0,0
1741809298,0,0,0,0,0,1747.58997,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809299,0,0,0,0,0,1747.58997,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809300,0,0,0,0,0,1747.81006,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809301,0,0,0,0,0,1747.88,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809302,0,0,0,0,0,1748,0,0,0,0,0,0,17.6,0,0,0,0,0,0
1741809303,0,0,0,0,0,1748.07996,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809304,0,0,0,0,0,1748.07996,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809305,0,0,0,0,0,1748.10999,0,0,0,0,0,0,18,0,0,0,0,0,0
1741809306,0,0,0,0,0,1748.18994,0,0,0,0,0,0,18,0,0,0,0,0,0
1741809307,0,0,0,0,0,1748.20996,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809308,0,0,0,0,0,1748.31995,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809309,0,0,0,0,0,1748.39001,0,0,0,0,0,0,17.8,0,0,0,0,0,0
1741809310,0,0,0,0,0,1748.45996,0,0,0,0,0,0,17.6,0,0,0,0,0,0
1741809311,0,0,0,0,0,1748.65002,0,0,0,0,0,0,17.6,0,0,0,0,0,0
1741809312,0,0,0,0,0,1748.68005,0,0,0,0,0,0,17.6,0,0,0,0,0,0
1741809313,0,0,0,0,0,1748.68005,0,0,0,0,0,0,17.6,0,0,0,0,0,0
1741809314,0,0,0,0,0,1748.69995,0,0,0,0,0,0,17.6,0,0,0,0,0,0
1741809315,0,0,0,0,0,1748.79004,0,0,0,0,0,0,17.6,0,0,0,0,0,0
1741809316,0,0,0,0,0,1748.81006,0,0,0,0,0,0,17.6,0,0,0,0,0,0
1741809317,0,0,0,0,0,1748.81995,0,0,0,0,0,0,17.6,0,0,0,0,0,0
1741809318,0,0,0,0,0,1748.85999,0,0,0,0,0,0,17.6,0,0,0,0,0,0
1741809319,0,0,0,0,0,1748.90002,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809320,0,0,0,0,0,1749.07996,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809321,0,0,0,0,0,1749.39001,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809322,0,0,0,0,0,1749.66003,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809323,0,0,0,0,0,1749.77002,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809324,0,0,0,0,0,1749.90002,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809325,0,0,0,0,0,1750.09998,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809326,0,0,0,0,0,1750.18994,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809327,0,0,0,0,0,1750.18994,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809328,0,0,0,0,0,1750.18994,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809329,0,0,0,0,0,1750.18994,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809330,0,0,0,0,0,1750.18994,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809331,0,0,0,0,0,1750.23999,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809332,0,0,0,0,0,1750.29004,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809333,0,0,0,0,0,1750.29004,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809334,0,0,0,0,0,1750.59998,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809335,0,0,0,0,0,1750.81995,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809336,0,0,0,0,0,1750.95996,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809337,0,0,0,0,0,1751.05005,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809338,0,0,0,0,0,1751.12,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809339,0,0,0,0,0,1751.16003,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809340,0,0,0,0,0,1751.18994,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809341,0,0,0,0,0,1751.39001,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809342,0,0,0,0,0,1751.39001,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809343,0,0,0,0,0,1751.54004,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809344,0,0,0,0,0,1751.60999,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809345,0,0,0,0,0,1751.72998,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809346,0,0,0,0,0,1751.76001,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809347,0,0,0,0,0,1751.81995,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809348,0,0,0,0,0,1751.98999,0,0,0,0,0,0,17.2,0,0,0,0,0,0
1741809349,0,0,0,0,0,1752.27002,0,0,0,0,0,0,17.6,0,0,0,0,0,0
1741809350,0,0,0,0,0,1752.5,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809351,0,0,0,0,0,1752.76001,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809352,0.36295573170731704,0,0,0.187,0,1752.97998,0,0,0,0,0,0,17.4,0,0,0,0,0,0
1741809353,0.36295573170731704,0.2554132926829268,0,0.187,0,1753.26001,0,0,0,1546,54,0,17.4,0,0,0,0,0,0
1741809354,0.3898413414634146,0.2554132926829268,0,0.215,0,1753.70996,0,0,0,1546,54,0,17,0,0,0,0,0,0
1741809355,0.40328414634146337,0.2554132926829268,0,0.243,0,1754.18005,0,0,0,1556,54,0,17,0,0,0,0,0,0
1741809356,0,0.2554132926829268,0,0,0,1754.39001,0,0,0,0,54,0,17,0,0,0,0,0,0
1741809357,0,0,0,0,0,1754.39001,0,0,0,0,0,0,17,0,0,0,0,0,0
1741809358,0,0,0,0,0,1754.39001,0,0,0,0,0,0,17,0,0,0,0,0,0
1741809359,0,0,0,0,0,1754.39001,0,0,0,0,0,0,17,0,0,0,0,0,0
1741809360,0,0,0,0,0,1754.48999,0,0,0,0,0,0,16.8,0,0,0,0,0,0
1741809361,0,0,0,0,0,1754.48999,0,0,0,0,0,0,16.8,0,0,0,0,0,0
